task,model,format,file,error,error_message
quest,falcon,yaml,55.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```
    ^"
quest,falcon,yaml,57.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```
    ^"
quest,falcon,yaml,59.txt,key_completeness,The key 'game' is missing.
quest,falcon,yaml,6.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 18:
      - Sorcerer King: Your search has led you to the ... 
                     ^"
quest,falcon,yaml,62.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 7, column 1:
    ```
    ^"
quest,falcon,yaml,63.txt,incorrect_syntax,"while scanning an alias
  in ""<unicode string>"", line 4, column 1:
    * Game Start *
    ^
expected alphabetic or numeric character, but found ' '
  in ""<unicode string>"", line 4, column 2:
    * Game Start *
     ^"
quest,falcon,yaml,64.txt,key_completeness,The key 'game' is missing.
quest,falcon,yaml,65.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,7.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,falcon,yaml,72.txt,key_completeness,"The key 'id' is missing., The key 'title' is missing., The key 'objective' is missing., The key 'reward' is missing., The key 'quest_giver' is missing."
quest,falcon,yaml,80.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 1, column 4:
       game:
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 10, column 5:
        tasks:
        ^"
quest,falcon,yaml,83.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 7:
        id: my_quest_id
          ^"
quest,falcon,yaml,87.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```yaml
    ^"
quest,falcon,yaml,92.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,95.txt,incorrect_syntax,"expected a single document in the stream
  in ""<unicode string>"", line 1, column 1:
    id                             YAML
    ^
but found another document
  in ""<unicode string>"", line 2, column 1:
    ---                           
    ^"
quest,falcon,yaml,99.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 1, column 1:
    title: This is the title of the  ... 
    ^
expected <block end>, but found '-'
  in ""<unicode string>"", line 7, column 1:
    - A list of the quest's objectives
    ^"
quest,gemini-pro,json,24.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,1.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,10.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,100.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,11.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,12.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,13.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,14.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,15.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,16.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,17.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,18.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,19.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,2.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,20.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,21.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,22.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,23.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,24.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,25.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,26.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,27.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,28.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,29.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,3.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,30.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,31.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,32.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,33.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,34.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,35.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,36.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,37.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,38.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,39.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,4.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,40.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,41.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,42.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,43.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,44.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,45.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,46.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,47.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,48.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,49.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,5.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,50.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,51.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,52.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,53.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,54.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,55.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,56.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,57.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,58.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,59.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,6.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,60.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,61.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,62.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,63.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,64.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,65.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,66.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,67.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,68.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,69.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,7.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,70.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,71.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,72.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,74.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,75.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,76.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,77.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,78.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,79.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,8.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,80.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,81.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,82.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,83.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,84.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,85.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,86.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,87.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,88.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,89.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,9.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,90.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,91.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,92.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,93.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,94.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,95.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,96.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,97.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,98.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,xml,99.txt,key_completeness,The key 'quest_giver' is missing.
quest,gemini-pro,yaml,24.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 20, column 31:
      title: The Lord of the Rings: The Quest for the Sword of Narsil
                                  ^"
quest,gemini-pro,yaml,37.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 12, column 56:
     ... t three ingredients for the cure: a rare flower, a dragon's toot ... 
                                         ^"
quest,gemini-pro,yaml,47.txt,key_completeness,The root of the result is not a dictionary.
quest,gemini-pro,yaml,49.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 24, column 23:
      title: Glowing Chasm: A Glowing Endeavor
                          ^"
quest,gemini-pro,yaml,5.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 40:
     ... iption: The Dragon's Hoard Quest: Embark on an epic adventure to ... 
                                         ^"
quest,gemini-pro,yaml,66.txt,key_completeness,The root of the result is not a dictionary.
quest,gpt-3.5-turbo,xml,1.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,gpt-3.5-turbo,xml,10.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,100.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,11.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,12.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,13.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,14.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,15.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,16.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,17.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,18.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,19.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,2.txt,incorrect_syntax,"not well-formed (invalid token): line 30, column 0"
quest,gpt-3.5-turbo,xml,20.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,21.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,22.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,23.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,24.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,25.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,26.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,27.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,28.txt,incorrect_syntax,"not well-formed (invalid token): line 30, column 0"
quest,gpt-3.5-turbo,xml,29.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,3.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,30.txt,incorrect_syntax,"not well-formed (invalid token): line 30, column 0"
quest,gpt-3.5-turbo,xml,31.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,32.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,33.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,34.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,35.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,36.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,37.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,38.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,39.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,4.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,40.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,41.txt,incorrect_syntax,"not well-formed (invalid token): line 36, column 0"
quest,gpt-3.5-turbo,xml,42.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,43.txt,incorrect_syntax,"not well-formed (invalid token): line 36, column 0"
quest,gpt-3.5-turbo,xml,44.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,45.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,46.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,47.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,48.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,49.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,5.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,50.txt,incorrect_syntax,"not well-formed (invalid token): line 30, column 0"
quest,gpt-3.5-turbo,xml,51.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,52.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,53.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,54.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,55.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,56.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,57.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,58.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,59.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,6.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,60.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,61.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,62.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,63.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,64.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,65.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,66.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,67.txt,incorrect_syntax,"not well-formed (invalid token): line 30, column 0"
quest,gpt-3.5-turbo,xml,68.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,69.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,7.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,70.txt,incorrect_syntax,"not well-formed (invalid token): line 36, column 0"
quest,gpt-3.5-turbo,xml,71.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,72.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,73.txt,incorrect_syntax,"not well-formed (invalid token): line 36, column 0"
quest,gpt-3.5-turbo,xml,74.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,75.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,76.txt,incorrect_syntax,"not well-formed (invalid token): line 42, column 0"
quest,gpt-3.5-turbo,xml,77.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,78.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,79.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,8.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,80.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,81.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,82.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,83.txt,incorrect_syntax,"not well-formed (invalid token): line 42, column 0"
quest,gpt-3.5-turbo,xml,84.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,85.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,86.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,87.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,88.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,89.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,9.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,90.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,91.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,92.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,93.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,94.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,95.txt,incorrect_syntax,"not well-formed (invalid token): line 42, column 0"
quest,gpt-3.5-turbo,xml,96.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,97.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,98.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,xml,99.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-3.5-turbo,yaml,41.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,gpt-3.5-turbo,yaml,43.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,gpt-3.5-turbo,yaml,51.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,gpt-3.5-turbo,yaml,70.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,gpt-3.5-turbo,yaml,78.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,gpt-3.5-turbo,yaml,88.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,gpt-3.5-turbo,yaml,92.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,gpt-4,xml,1.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,10.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,100.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,11.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,12.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,13.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,14.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,15.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,16.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,17.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,18.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,19.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,2.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,20.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,21.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,22.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,23.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,24.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,25.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,26.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,27.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,28.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,29.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,3.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,30.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,31.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,32.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,33.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,34.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,35.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,36.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,37.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,38.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,39.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,4.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,40.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,41.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,42.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,43.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,44.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,45.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,46.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,47.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,48.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,49.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,5.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,50.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,51.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,52.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,53.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,54.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,55.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,56.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,57.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,58.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,59.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,6.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,60.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,61.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,62.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,64.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,65.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,66.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,67.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,68.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,69.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,7.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,70.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,71.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,72.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,73.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,74.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,75.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,76.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,77.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,78.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,79.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,8.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,80.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,81.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,82.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,83.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,84.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,85.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,86.txt,key_completeness,The key 'quest_giver' is missing.
quest,gpt-4,xml,87.txt,key_completeness,The key 'quest_giver' is missing.
